category,image_id,width,height,prompt,bbox_512,num_inference_steps,guidance_scale,seed
couch,84674,768,1024,,"[256, 242, 512, 512]",43,5.29956907226817,1754370252
couch,416451,1024,768,,"[293, 256, 512, 512]",30,8.135720924475056,1084998680
couch,205514,1024,681,,"[464, 151, 512, 512]",46,2.755777541311419,1933072943
couch,66771,1024,768,,"[349, 164, 512, 512]",25,1.5602814767499709,825039645
couch,492758,1024,683,,"[0, 154, 512, 512]",27,2.138665665159264,914582800
couch,14038,1024,683,,"[65, 111, 512, 512]",11,9.665034264254464,86984129
couch,104666,1024,683,,"[167, 171, 512, 512]",30,2.194970835064874,1058021795
couch,467176,1023,685,,"[511, 173, 512, 512]",29,3.0348849462685425,1014848104
couch,171757,1024,768,,"[512, 256, 512, 512]",39,4.393507338605968,1521018998
couch,124659,1024,768,,"[216, 60, 512, 512]",28,6.610794772067163,946897390
couch,293625,1024,768,,"[476, 256, 512, 512]",23,8.038865176023725,693415842
couch,116479,658,1024,,"[0, 381, 512, 512]",17,1.7078400439235306,411317620
couch,527616,1024,793,,"[154, 0, 512, 512]",40,9.381137078287315,1594737559
couch,463618,1023,722,,"[511, 0, 512, 512]",20,7.865125519139077,548344684
couch,109313,768,1024,,"[0, 509, 512, 512]",10,3.888677059518759,27700026
couch,195842,1024,768,,"[329, 256, 512, 512]",46,2.7039881748540786,1901078373
couch,572678,888,590,,"[68, 78, 512, 512]",33,6.363575990083298,1245682962
couch,568584,1023,681,,"[0, 169, 512, 512]",12,6.352203040853406,143465762
cup,555009,800,600,,"[288, 52, 512, 512]",31,8.832242835730762,1145441010
cup,239627,1024,683,,"[326, 141, 512, 512]",25,3.5813548817879983,821827540
cup,120853,1024,684,,"[172, 0, 512, 512]",26,6.428333350464056,847200043
cup,387098,1024,768,,"[0, 162, 512, 512]",24,7.997806746281609,757855135
cup,421923,682,1023,,"[170, 511, 512, 512]",35,7.444671666432088,1340589947
cup,344100,1000,667,,"[0, 40, 512, 512]",47,9.238421084414568,1938609420
cup,184384,1024,768,,"[0, 1, 512, 512]",44,8.743542842645962,1786372013
cup,131138,1024,768,,"[135, 256, 512, 512]",48,9.264138661438862,2014448640
cup,579655,1024,639,,"[0, 0, 512, 512]",19,1.2392896102083748,500051954
cup,395343,1024,768,,"[173, 256, 512, 512]",13,4.935232001165579,168571695
cup,327769,1024,678,,"[209, 0, 512, 512]",17,5.364498942795593,388528798
cup,231527,601,900,,"[57, 273, 512, 512]",42,1.5863877763309675,1701289843
cup,368752,768,1024,,"[0, 323, 512, 512]",22,1.0506344561145364,644859804
cup,63602,1024,680,,"[437, 162, 512, 512]",48,8.475592932741314,2038980991
cup,419974,681,1024,,"[169, 512, 512, 512]",27,9.84972019857558,906032039
cup,182417,1024,768,,"[512, 0, 512, 512]",40,8.061488674054116,1579638338
cup,356531,1024,768,,"[499, 201, 512, 512]",32,3.8404314098044585,1182859276
cup,336053,1024,768,,"[0, 137, 512, 512]",31,7.348003341305084,1131072087
cup,286908,1024,1024,,"[36, 257, 512, 512]",44,3.69262965878422,1827983318
cup,305343,1024,683,,"[36, 157, 512, 512]",33,7.666736345881738,1217393872
cup,374982,600,800,,"[88, 222, 512, 512]",10,3.517724977734583,29768455
cup,479448,800,600,,"[288, 0, 512, 512]",16,8.043318237953184,335554307
cup,63740,1024,768,,"[0, 256, 512, 512]",31,9.88966672205119,1130085198
cup,180487,1024,683,,"[468, 171, 512, 512]",48,9.876146943522146,2002619399
cup,178469,1024,683,,"[512, 78, 512, 512]",25,8.945763102970082,807025520
cup,102707,612,612,,"[100, 100, 512, 512]",12,9.21529046605526,126659316
cup,473406,768,1024,,"[256, 318, 512, 512]",20,7.373862226928552,544610078
cup,414034,1024,768,,"[387, 208, 512, 512]",19,5.990471895371578,502803994
cup,182611,768,1024,,"[256, 512, 512, 512]",11,9.309143872631983,78112099
cup,457078,1024,768,,"[0, 256, 512, 512]",50,1.807577018688813,2135232880
cup,194940,1024,768,,"[0, 0, 512, 512]",29,4.331183906260067,1006074700
cup,2431,731,1024,,"[17, 510, 512, 512]",32,6.453450491583366,1171239504
cup,151938,752,1023,,"[135, 511, 512, 512]",43,5.29956907226817,1754370252
cup,192904,1023,697,,"[95, 65, 512, 512]",30,8.135720924475056,1084998680
cup,242060,900,646,,"[88, 0, 512, 512]",46,2.755777541311419,1933072943
cup,231822,800,578,,"[0, 0, 512, 512]",25,1.5602814767499709,825039645
cup,110999,574,1024,,"[62, 404, 512, 512]",27,2.138665665159264,914582800
cup,45472,1023,685,,"[185, 173, 512, 512]",11,9.665034264254464,86984129
cup,70048,960,720,,"[17, 208, 512, 512]",30,2.194970835064874,1058021795
cup,463283,612,612,,"[0, 79, 512, 512]",29,3.0348849462685425,1014848104
cup,283113,768,1024,,"[201, 0, 512, 512]",39,4.393507338605968,1521018998
cup,92660,1024,683,,"[512, 0, 512, 512]",28,6.610794772067163,946897390
cup,479732,1024,685,,"[0, 0, 512, 512]",23,8.038865176023725,693415842
cup,256518,1023,681,,"[511, 0, 512, 512]",17,1.7078400439235306,411317620
cup,547336,1024,768,,"[41, 256, 512, 512]",40,9.381137078287315,1594737559
cup,377368,1024,769,,"[512, 0, 512, 512]",20,7.865125519139077,548344684
cup,166426,939,1024,,"[102, 0, 512, 512]",10,3.888677059518759,27700026
cup,172571,1023,577,,"[98, 0, 512, 512]",46,2.7039881748540786,1901078373
cup,2592,1024,585,,"[268, 0, 512, 512]",33,6.363575990083298,1245682962
cup,492110,1024,683,,"[90, 171, 512, 512]",12,6.352203040853406,143465762
dining table,137246,1023,682,,"[0, 130, 512, 512]",31,8.832242835730762,1145441010
dining table,4134,1024,680,,"[164, 168, 512, 512]",25,3.5813548817879983,821827540
dining table,555050,1024,660,,"[468, 148, 512, 512]",26,6.428333350464056,847200043
dining table,462904,1024,768,,"[512, 117, 512, 512]",24,7.997806746281609,757855135
dining table,34873,1024,768,,"[436, 87, 512, 512]",35,7.444671666432088,1340589947
dining table,446522,768,1024,,"[256, 512, 512, 512]",47,9.238421084414568,1938609420
dining table,157767,1024,683,,"[414, 171, 512, 512]",44,8.743542842645962,1786372013
dining table,20553,800,600,,"[288, 37, 512, 512]",48,9.264138661438862,2014448640
dining table,122962,1024,678,,"[87, 166, 512, 512]",19,1.2392896102083748,500051954
dining table,268378,1023,575,,"[245, 63, 512, 512]",13,4.935232001165579,168571695
dining table,61584,780,585,,"[0, 59, 512, 512]",17,5.364498942795593,388528798
dining table,440475,1024,683,,"[317, 171, 512, 512]",42,1.5863877763309675,1701289843
dining table,231580,1024,768,,"[136, 100, 512, 512]",22,1.0506344561145364,644859804
dining table,356531,1024,768,,"[512, 256, 512, 512]",48,8.475592932741314,2038980991
dining table,286908,1024,1024,,"[505, 505, 512, 512]",27,9.84972019857558,906032039
dining table,374982,600,800,,"[0, 0, 512, 512]",40,8.061488674054116,1579638338
dining table,151820,1024,683,,"[232, 163, 512, 512]",32,3.8404314098044585,1182859276
dining table,84241,1023,634,,"[511, 120, 512, 512]",31,7.348003341305084,1131072087
dining table,229659,1024,768,,"[74, 169, 512, 512]",44,3.69262965878422,1827983318
dining table,561465,612,612,,"[0, 100, 512, 512]",33,7.666736345881738,1217393872
dining table,194875,1024,918,,"[398, 143, 512, 512]",10,3.517724977734583,29768455
dining table,571718,1024,683,,"[0, 0, 512, 512]",16,8.043318237953184,335554307
dining table,543047,1024,768,,"[322, 139, 512, 512]",31,9.88966672205119,1130085198
dining table,74058,1024,683,,"[50, 129, 512, 512]",48,9.876146943522146,2002619399
dining table,233825,1024,768,,"[133, 256, 512, 512]",25,8.945763102970082,807025520
dining table,22892,799,533,,"[287, 21, 512, 512]",12,9.21529046605526,126659316
dining table,151938,752,1023,,"[145, 220, 512, 512]",20,7.373862226928552,544610078
dining table,559513,1024,673,,"[0, 119, 512, 512]",19,5.990471895371578,502803994
dining table,551350,1024,768,,"[327, 88, 512, 512]",11,9.309143872631983,78112099
dining table,326082,1024,681,,"[512, 169, 512, 512]",50,1.807577018688813,2135232880
dining table,231879,1023,681,,"[511, 169, 512, 512]",29,4.331183906260067,1006074700
dining table,10707,1024,768,,"[71, 256, 512, 512]",32,6.453450491583366,1171239504
dining table,80340,1024,683,,"[512, 26, 512, 512]",43,5.29956907226817,1754370252
dining table,350679,1023,685,,"[419, 173, 512, 512]",30,8.135720924475056,1084998680
dining table,455157,1024,1024,,"[444, 394, 512, 512]",46,2.755777541311419,1933072943
dining table,438774,1024,680,,"[512, 168, 512, 512]",25,1.5602814767499709,825039645
dining table,367095,1024,683,,"[512, 171, 512, 512]",27,2.138665665159264,914582800
dining table,266768,612,612,,"[23, 100, 512, 512]",11,9.665034264254464,86984129
dining table,277020,1024,576,,"[282, 64, 512, 512]",30,2.194970835064874,1058021795
dining table,31296,1024,680,,"[196, 106, 512, 512]",29,3.0348849462685425,1014848104
dining table,492110,1024,683,,"[104, 38, 512, 512]",39,4.393507338605968,1521018998
dining table,64084,1024,698,,"[46, 186, 512, 512]",28,6.610794772067163,946897390
dining table,379476,776,1024,,"[200, 345, 512, 512]",23,8.038865176023725,693415842
dining table,322163,1024,768,,"[512, 111, 512, 512]",17,1.7078400439235306,411317620
dining table,144003,800,600,,"[143, 88, 512, 512]",40,9.381137078287315,1594737559
dining table,121506,612,612,,"[0, 100, 512, 512]",20,7.865125519139077,548344684
dining table,369370,720,540,,"[208, 0, 512, 512]",10,3.888677059518759,27700026
dining table,123633,1024,768,,"[327, 256, 512, 512]",46,2.7039881748540786,1901078373
dining table,154358,683,1024,,"[0, 393, 512, 512]",33,6.363575990083298,1245682962
dining table,82696,683,1024,,"[133, 8, 512, 512]",12,6.352203040853406,143465762
dog,329219,1024,683,,"[268, 171, 512, 512]",31,8.832242835730762,1145441010
dog,546829,1024,680,,"[145, 93, 512, 512]",25,3.5813548817879983,821827540
dog,554002,1024,680,,"[512, 97, 512, 512]",26,6.428333350464056,847200043
dog,366611,1024,765,,"[0, 178, 512, 512]",24,7.997806746281609,757855135
dog,182805,960,540,,"[233, 28, 512, 512]",35,7.444671666432088,1340589947
dog,236592,1024,768,,"[0, 256, 512, 512]",47,9.238421084414568,1938609420
dog,474164,1012,1024,,"[218, 175, 512, 512]",44,8.743542842645962,1786372013
dog,489014,1024,768,,"[312, 146, 512, 512]",48,9.264138661438862,2014448640
dog,295478,787,984,,"[0, 472, 512, 512]",19,1.2392896102083748,500051954
dog,446522,768,1024,,"[157, 420, 512, 512]",13,4.935232001165579,168571695
dog,486479,1024,768,,"[120, 38, 512, 512]",17,5.364498942795593,388528798
dog,412240,800,600,,"[192, 15, 512, 512]",42,1.5863877763309675,1701289843
dog,372819,1024,681,,"[461, 120, 512, 512]",22,1.0506344561145364,644859804
dog,554579,791,1024,,"[275, 505, 512, 512]",48,8.475592932741314,2038980991
dog,357459,1024,683,,"[331, 132, 512, 512]",27,9.84972019857558,906032039
dog,367195,1024,639,,"[197, 4, 512, 512]",40,8.061488674054116,1579638338
dog,222317,1024,768,,"[283, 131, 512, 512]",32,3.8404314098044585,1182859276
dog,72813,1024,768,,"[324, 107, 512, 512]",31,7.348003341305084,1131072087
dog,76417,1024,765,,"[303, 103, 512, 512]",44,3.69262965878422,1827983318
dog,419974,681,1024,,"[0, 477, 512, 512]",33,7.666736345881738,1217393872
dog,193162,1023,685,,"[0, 150, 512, 512]",10,3.517724977734583,29768455
dog,193674,1024,768,,"[438, 144, 512, 512]",16,8.043318237953184,335554307
dog,67213,1000,758,,"[488, 0, 512, 512]",31,9.88966672205119,1130085198
dog,463522,1024,768,,"[512, 218, 512, 512]",48,9.876146943522146,2002619399
dog,547502,1024,768,,"[135, 256, 512, 512]",25,8.945763102970082,807025520
dog,22192,1024,681,,"[0, 141, 512, 512]",12,9.21529046605526,126659316
dog,61108,1024,768,,"[54, 140, 512, 512]",20,7.373862226928552,544610078
dog,246454,1024,1024,,"[0, 305, 512, 512]",19,5.990471895371578,502803994
dog,490171,1024,683,,"[271, 171, 512, 512]",11,9.309143872631983,78112099
dog,190140,1023,685,,"[375, 109, 512, 512]",50,1.807577018688813,2135232880
dog,305343,1024,683,,"[465, 151, 512, 512]",29,4.331183906260067,1006074700
dog,338624,1024,576,,"[38, 54, 512, 512]",32,6.453450491583366,1171239504
dog,209613,1024,683,,"[512, 154, 512, 512]",43,5.29956907226817,1754370252
dog,29393,800,600,,"[172, 88, 512, 512]",30,8.135720924475056,1084998680
dog,107226,768,1024,,"[64, 373, 512, 512]",46,2.755777541311419,1933072943
dog,424162,1023,819,,"[0, 307, 512, 512]",25,1.5602814767499709,825039645
dog,159458,1024,768,,"[168, 119, 512, 512]",27,2.138665665159264,914582800
dog,279278,1023,687,,"[511, 61, 512, 512]",11,9.665034264254464,86984129
dog,494869,683,1024,,"[0, 512, 512, 512]",30,2.194970835064874,1058021795
dog,89880,1024,576,,"[195, 0, 512, 512]",29,3.0348849462685425,1014848104
dog,53529,1023,682,,"[140, 170, 512, 512]",39,4.393507338605968,1521018998
dog,80153,685,1023,,"[140, 462, 512, 512]",28,6.610794772067163,946897390
dog,262938,800,600,,"[288, 88, 512, 512]",23,8.038865176023725,693415842
dog,30494,1024,768,,"[58, 0, 512, 512]",17,1.7078400439235306,411317620
dog,366884,1024,768,,"[305, 256, 512, 512]",40,9.381137078287315,1594737559
dog,237864,1024,680,,"[480, 168, 512, 512]",20,7.865125519139077,548344684
dog,472375,612,612,,"[55, 100, 512, 512]",10,3.888677059518759,27700026
dog,269113,1024,731,,"[512, 159, 512, 512]",46,2.7039881748540786,1901078373
dog,161609,1024,768,,"[240, 238, 512, 512]",33,6.363575990083298,1245682962
dog,291664,777,846,,"[253, 185, 512, 512]",12,6.352203040853406,143465762
fork,376322,765,1024,,"[0, 512, 512, 512]",31,8.832242835730762,1145441010
fork,385029,800,600,,"[0, 26, 512, 512]",25,3.5813548817879983,821827540
fork,253452,1023,682,,"[0, 0, 512, 512]",26,6.428333350464056,847200043
fork,306700,768,1024,,"[256, 512, 512, 512]",24,7.997806746281609,757855135
fork,166426,939,1024,,"[0, 468, 512, 512]",35,7.444671666432088,1340589947
fork,172571,1023,577,,"[499, 0, 512, 512]",47,9.238421084414568,1938609420
fork,530975,1024,768,,"[147, 60, 512, 512]",44,8.743542842645962,1786372013
fork,153632,1024,768,,"[0, 3, 512, 512]",48,9.264138661438862,2014448640
fork,189475,1024,768,,"[232, 256, 512, 512]",19,1.2392896102083748,500051954
fork,181796,1024,576,,"[512, 63, 512, 512]",13,4.935232001165579,168571695
fork,331817,1024,768,,"[246, 67, 512, 512]",17,5.364498942795593,388528798
fork,27696,1023,656,,"[375, 0, 512, 512]",42,1.5863877763309675,1701289843
fork,177714,1023,654,,"[511, 0, 512, 512]",22,1.0506344561145364,644859804
fork,105014,683,1024,,"[171, 512, 512, 512]",48,8.475592932741314,2038980991
fork,429623,1024,768,,"[512, 241, 512, 512]",27,9.84972019857558,906032039
fork,43581,1024,683,,"[486, 0, 512, 512]",40,8.061488674054116,1579638338
fork,177213,1024,575,,"[512, 0, 512, 512]",32,3.8404314098044585,1182859276
fork,550471,1000,664,,"[184, 0, 512, 512]",31,7.348003341305084,1131072087
fork,8277,612,612,,"[100, 0, 512, 512]",44,3.69262965878422,1827983318
fork,210520,612,612,,"[0, 100, 512, 512]",33,7.666736345881738,1217393872
fork,191580,765,1024,,"[253, 0, 512, 512]",10,3.517724977734583,29768455
fork,62554,1024,685,,"[512, 0, 512, 512]",16,8.043318237953184,335554307
fork,210030,1024,819,,"[394, 250, 512, 512]",31,9.88966672205119,1130085198
fork,210032,1023,642,,"[0, 84, 512, 512]",48,9.876146943522146,2002619399
fork,484978,1024,785,,"[488, 273, 512, 512]",25,8.945763102970082,807025520
fork,75393,1024,696,,"[223, 184, 512, 512]",12,9.21529046605526,126659316
fork,352900,1024,683,,"[0, 0, 512, 512]",20,7.373862226928552,544610078
fork,167572,1024,680,,"[512, 164, 512, 512]",19,5.990471895371578,502803994
fork,320664,1024,768,,"[0, 108, 512, 512]",11,9.309143872631983,78112099
fork,450202,768,1024,,"[194, 318, 512, 512]",50,1.807577018688813,2135232880
fork,520871,1024,680,,"[0, 45, 512, 512]",29,4.331183906260067,1006074700
fork,170670,1024,681,,"[512, 148, 512, 512]",32,6.453450491583366,1171239504
fork,356531,1024,768,,"[512, 256, 512, 512]",43,5.29956907226817,1754370252
fork,336053,1024,768,,"[161, 244, 512, 512]",30,8.135720924475056,1084998680
fork,292024,612,612,,"[100, 97, 512, 512]",46,2.755777541311419,1933072943
fork,231097,1024,768,,"[512, 0, 512, 512]",25,1.5602814767499709,825039645
fork,84664,612,612,,"[48, 100, 512, 512]",27,2.138665665159264,914582800
fork,405691,1024,683,,"[512, 171, 512, 512]",11,9.665034264254464,86984129
fork,123585,768,1024,,"[0, 233, 512, 512]",30,2.194970835064874,1058021795
fork,533206,1024,683,,"[0, 171, 512, 512]",29,3.0348849462685425,1014848104
fork,104669,800,600,,"[288, 88, 512, 512]",39,4.393507338605968,1521018998
fork,561889,1024,768,,"[483, 0, 512, 512]",28,6.610794772067163,946897390
fork,530146,800,800,,"[288, 76, 512, 512]",23,8.038865176023725,693415842
fork,493799,1024,772,,"[0, 22, 512, 512]",17,1.7078400439235306,411317620
fork,488166,577,1023,,"[0, 511, 512, 512]",40,9.381137078287315,1594737559
fork,99053,768,671,,"[256, 0, 512, 512]",20,7.865125519139077,548344684
fork,209142,1024,680,,"[30, 168, 512, 512]",10,3.888677059518759,27700026
fork,163611,1024,768,,"[0, 256, 512, 512]",46,2.7039881748540786,1901078373
fork,162092,1024,1024,,"[190, 252, 512, 512]",33,6.363575990083298,1245682962
fork,265518,612,612,,"[0, 100, 512, 512]",12,6.352203040853406,143465762
handbag,349184,685,1024,,"[139, 323, 512, 512]",31,8.832242835730762,1145441010
handbag,520707,1024,768,,"[0, 177, 512, 512]",25,3.5813548817879983,821827540
handbag,547336,1024,768,,"[494, 256, 512, 512]",26,6.428333350464056,847200043
handbag,74256,1024,768,,"[11, 256, 512, 512]",24,7.997806746281609,757855135
handbag,554002,1024,680,,"[0, 0, 512, 512]",35,7.444671666432088,1340589947
handbag,182805,960,540,,"[0, 28, 512, 512]",47,9.238421084414568,1938609420
handbag,377368,1024,769,,"[372, 0, 512, 512]",44,8.743542842645962,1786372013
handbag,534041,1024,768,,"[48, 0, 512, 512]",48,9.264138661438862,2014448640
handbag,378873,1024,681,,"[190, 0, 512, 512]",19,1.2392896102083748,500051954
handbag,530975,1024,768,,"[0, 155, 512, 512]",13,4.935232001165579,168571695
handbag,455716,1024,693,,"[512, 63, 512, 512]",17,5.364498942795593,388528798
handbag,401446,1024,768,,"[341, 62, 512, 512]",42,1.5863877763309675,1701289843
handbag,398377,1024,768,,"[0, 256, 512, 512]",22,1.0506344561145364,644859804
handbag,82986,1024,710,,"[37, 0, 512, 512]",48,8.475592932741314,2038980991
handbag,322610,1024,768,,"[100, 256, 512, 512]",27,9.84972019857558,906032039
handbag,172595,1024,576,,"[178, 64, 512, 512]",40,8.061488674054116,1579638338
handbag,295478,787,984,,"[152, 196, 512, 512]",32,3.8404314098044585,1182859276
handbag,259640,1024,683,,"[479, 171, 512, 512]",31,7.348003341305084,1131072087
handbag,237118,927,1024,,"[415, 512, 512, 512]",44,3.69262965878422,1827983318
handbag,334399,1024,768,,"[512, 96, 512, 512]",33,7.666736345881738,1217393872
handbag,16451,612,612,,"[100, 100, 512, 512]",10,3.517724977734583,29768455
handbag,78404,925,648,,"[346, 136, 512, 512]",16,8.043318237953184,335554307
handbag,157767,1024,683,,"[96, 171, 512, 512]",31,9.88966672205119,1130085198
handbag,121417,768,1024,,"[152, 301, 512, 512]",48,9.876146943522146,2002619399
handbag,356427,1024,683,,"[360, 171, 512, 512]",25,8.945763102970082,807025520
handbag,301135,684,1024,,"[139, 477, 512, 512]",12,9.21529046605526,126659316
handbag,186449,697,1023,,"[185, 20, 512, 512]",20,7.373862226928552,544610078
handbag,230993,1023,653,,"[324, 141, 512, 512]",19,5.990471895371578,502803994
handbag,554579,791,1024,,"[279, 239, 512, 512]",11,9.309143872631983,78112099
handbag,281687,800,600,,"[202, 88, 512, 512]",50,1.807577018688813,2135232880
